Id_recorrido,nombre_estacion_origen,hora_origen
17543533BAEcobici,315 - BEIRO Y SAN MARTÍN,23
17425983BAEcobici,131- HOSPITAL DE CLÍNICAS,9
17637279BAEcobici,005 - Plaza Italia,12
17437173BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,7
17553831BAEcobici,137 - AZOPARDO Y CHILE,19
17399984BAEcobici,285 - ESPINOSA,21
17623415BAEcobici,117 - HUMBERTO 1°,8
17690477BAEcobici,074 - INSTITUTO LELOIR,13
17465175BAEcobici,128 - PARQUE DEL BAJO,10
17398496BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,19
17458688BAEcobici,391 - Plaza República de Ecuador,19
17605237BAEcobici,147 - Constitución,5
17614133BAEcobici,206 - Galicia,18
17512875BAEcobici,144 - PUEYRREDÓN,13
17528890BAEcobici,237 - Madero Office,19
17674893BAEcobici,164 - FACULTAD DE INGENIERIA,8
17489195BAEcobici,250 - Fleni,16
17589314BAEcobici,030 - Peña,19
17559621BAEcobici,223 - GAINZA,17
17539668BAEcobici,352 - San Jose de Flores,18
17444454BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,17
17638780BAEcobici,038 - Plaza Libertad,14
17531617BAEcobici,135 - MARCELO T. DE ALVEAR,0
17481381BAEcobici,292 - PLAZA BOLIVIA,16
17675457BAEcobici,093 - CARLOS CALVO,9
17465529BAEcobici,183 - VIRREY CEVALLOS,11
17476983BAEcobici,150 - RODRIGO BUENO,8
17693976BAEcobici,285 - ESPINOSA,17
17438574BAEcobici,023 - Suipacha,9
17534553BAEcobici,075 - Plaza Primero de Mayo,10
17391354BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,8
17560228BAEcobici,290 - Club Excursionistas,18
17688751BAEcobici,015 - AMENABAR,10
17593963BAEcobici,300 - Jose Artigas,8
17610110BAEcobici,281 - Villa Urquiza,13
17471926BAEcobici,193 - ARENALES Y AGUERO,19
17662723BAEcobici,171 - Pasteur,8
17662564BAEcobici,065 - Julián Álvarez,8
17589006BAEcobici,394 - Av. La Plata,19
17632254BAEcobici,276 - PRIMERA JUNTA,20
17450674BAEcobici,160 - Godoy Cruz y Libertador,7
17478989BAEcobici,113 - Guatemala,11
17424816BAEcobici,244 - UADE,8
17524518BAEcobici,333 - PARQUE DE LA ESTACIÓN,12
17617153BAEcobici,050 - Hospital Rivadavia,0
17684668BAEcobici,152 - JULIETA LANTERI,21
17580065BAEcobici,232 - Sucre y Martinez,8
17579473BAEcobici,130 - RETIRO II,7
17438672BAEcobici,144 - PUEYRREDÓN,9
17493088BAEcobici,280 - JURAMENTO,15
17638574BAEcobici,083 - Paraná,13
17409692BAEcobici,227 -Club Ciudad de Buenos Aires,18
17662668BAEcobici,147 - Constitución,8
17475956BAEcobici,383 - BOEDO Y VENEZUELA,6
17432415BAEcobici,118 - MEXICO,19
17430089BAEcobici,063 - Reconquista,16
17675921BAEcobici,046 - Chile,10
17671060BAEcobici,178 - José Marmol,19
17529161BAEcobici,172 - BRASIL,19
17564572BAEcobici,009 - Parque Las Heras,17
17655206BAEcobici,022 - Arenales,17
17535217BAEcobici,150 - RODRIGO BUENO,11
17486809BAEcobici,281 - Villa Urquiza,2
17526778BAEcobici,122 - COSTA RICA,16
17398605BAEcobici,164 - FACULTAD DE INGENIERIA,19
17466293BAEcobici,138 - Hospital Britanico,12
17527468BAEcobici,103 - MALBA,17
17518661BAEcobici,079 - AZUCENA VILLAFLOR,21
17685602BAEcobici,316 - Buenos Aires,0
17619119BAEcobici,369 - PLAZA LARRAZABAL,12
17480619BAEcobici,172 - BRASIL,15
17482297BAEcobici,014 - Pacifico,17
17414868BAEcobici,381 - Matienzo Y Arce,12
17683377BAEcobici,149 - LIMA,19
17396718BAEcobici,017 - Plaza Almagro,17
17407227BAEcobici,346 - Plaza Zapiola,15
17465183BAEcobici,219 - Parque Chacabuco II,10
17662318BAEcobici,387 - Luna,8
17691760BAEcobici,163 - ONCE II,15
17625574BAEcobici,224 - BAIGORRIA,16
17664647BAEcobici,087 - Guayaquil,11
17660694BAEcobici,136 - Acevedo,1
17543481BAEcobici,335 - General Urquiza,23
17503079BAEcobici,282 - Tronador,17
17654656BAEcobici,036 - MAIPÚ,16
17659891BAEcobici,116 - HOSPITAL ALEMÁN,22
17589996BAEcobici,044 - Ecoparque,20
17542984BAEcobici,189 - POSADAS,22
17648895BAEcobici,049 - 33 Orientales,8
17686892BAEcobici,218 - Campana,7
17436169BAEcobici,009 - Parque Las Heras,3
17398343BAEcobici,273 - Plazoleta Colombia,19
17566090BAEcobici,063 - Reconquista,22
17381980BAEcobici,132 - CORRIENTES,14
17505746BAEcobici,260 - SAN MIGUEL DE GARICOITS,20
17664191BAEcobici,084 - TEATRO PICADERO,10
17515220BAEcobici,136 - Acevedo,17
17553101BAEcobici,171 - Pasteur,18
17439609BAEcobici,059 - Coronel Diaz,11
17504056BAEcobici,366 - VILLA OLÍMPICA,18
17480044BAEcobici,159 - Fitz Roy & Gorriti,13
17576702BAEcobici,183 - VIRREY CEVALLOS,20
17528916BAEcobici,107 - HOSPITAL GARRAHAN,19
17692820BAEcobici,240 - ECHEVERRIA,16
17658103BAEcobici,390 - De Los Ombues,19
17623976BAEcobici,066 - Billinghurst,11
17399593BAEcobici,135 - MARCELO T. DE ALVEAR,21
17385615BAEcobici,014 - Pacifico,18
17664458BAEcobici,008 - Congreso,11
17475196BAEcobici,160 - Godoy Cruz y Libertador,1
17531003BAEcobici,126 - Ministerio de Justicia y Seguridad,22
17439575BAEcobici,300 - Jose Artigas,11
17574922BAEcobici,039 - Plaza Don Bosco,18
17688722BAEcobici,066 - Billinghurst,10
17535983BAEcobici,008 - Congreso,12
17433770BAEcobici,029 - Parque Centenario,20
17541050BAEcobici,151 - AIME PAINÉ,19
17589045BAEcobici,118 - MEXICO,19
17604803BAEcobici,301 - Arregui Y Terrada,0
17503212BAEcobici,001 - FACULTAD DE DERECHO,17
17431611BAEcobici,117 - HUMBERTO 1°,18
17672982BAEcobici,079 - AZUCENA VILLAFLOR,1
17478256BAEcobici,275 - PLAZA 24 DE SEPTIEMBRE,10
17691277BAEcobici,008 - Congreso,14
17482701BAEcobici,307 - CERRETTI,17
17416538BAEcobici,222 - SIMON BOLIVAR,19
17599851BAEcobici,261 - QUINTEROS LIDORO,17
17435646BAEcobici,374 - Puan,0
17637362BAEcobici,215 - HOSPITAL ALVAREZ,12
17412344BAEcobici,018 - Independencia,22
17563891BAEcobici,008 - Congreso,14
17477422BAEcobici,056 - Plaza Palermo Viejo,9
17515435BAEcobici,128 - PARQUE DEL BAJO,17
17593365BAEcobici,130 - RETIRO II,8
17391649BAEcobici,272 - Plaza Bruno Giordano,8
17695207BAEcobici,359 - PLAZA BALCARCE,18
17411865BAEcobici,262 - Holmberg,21
17502683BAEcobici,074 - INSTITUTO LELOIR,17
17593716BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,8
17623111BAEcobici,187 - Jose Maria Moreno,2
17681572BAEcobici,066 - Billinghurst,17
17647807BAEcobici,216 - EMILIO LAMARCA,7
17591454BAEcobici,104 - Federico Lacroze,0
17502857BAEcobici,057 - BELGRANO,17
17450557BAEcobici,227 -Club Ciudad de Buenos Aires,7
17510164BAEcobici,117 - HUMBERTO 1°,8
17565847BAEcobici,199 - ESTADOS UNIDOS Y BOEDO,21
17651772BAEcobici,134 - SOLDADO DE LA FRONTERA,13
17687364BAEcobici,102 - ROSETI,8
17505655BAEcobici,379 - PARQUE SARMIENTO II,20
17402152BAEcobici,061 - Ministerio de Economia,6
17506119BAEcobici,171 - Pasteur,20
17648768BAEcobici,350 - Plaza Irlanda,8
17581895BAEcobici,038 - Plaza Libertad,10
17465281BAEcobici,076 - Ayacucho,10
17470340BAEcobici,010 - Madero UCA,18
17625200BAEcobici,005 - Plaza Italia,15
17648410BAEcobici,069 - Ecuador,8
17568817BAEcobici,082 - HOSPITAL ITALIANO,10
17603574BAEcobici,378 - AGRONOMIA,21
17670462BAEcobici,189 - POSADAS,18
17621039BAEcobici,255 - BARRANCAS DE BELGRANO,17
17507659BAEcobici,334 - CENTRO DE EXPOSICIONES,0
17382106BAEcobici,129 - Velasco,14
17536000BAEcobici,313 - De Los Incas,12
17558644BAEcobici,128 - PARQUE DEL BAJO,14
17692261BAEcobici,150 - RODRIGO BUENO,15
17669972BAEcobici,147 - Constitución,18
17590381BAEcobici,075 - Plaza Primero de Mayo,21
17677578BAEcobici,117 - HUMBERTO 1°,13
17411072BAEcobici,178 - José Marmol,20
17634485BAEcobici,128 - PARQUE DEL BAJO,7
17440018BAEcobici,222 - SIMON BOLIVAR,11
17404123BAEcobici,017 - Plaza Almagro,9
17487908BAEcobici,272 - Plaza Bruno Giordano,10
17408766BAEcobici,147 - Constitución,17
17473440BAEcobici,159 - Fitz Roy & Gorriti,21
17415487BAEcobici,124 - UGARTECHE,15
17423373BAEcobici,117 - HUMBERTO 1°,3
17440329BAEcobici,007 - OBELISCO,12
17519778BAEcobici,269 - Plaza De La Misericordia,23
17621392BAEcobici,365 - Venancio Flores,18
17498794BAEcobici,142 - ARMENIA,10
17575462BAEcobici,165 - PLAZA MONSEÑOR MIGUEL DE ANDREA,18
17549817BAEcobici,159 - Fitz Roy & Gorriti,13
17463286BAEcobici,172 - BRASIL,7
17423025BAEcobici,100 - Plaza Gurruchaga,0
17561076BAEcobici,009 - Parque Las Heras,21
17430829BAEcobici,001 - FACULTAD DE DERECHO,17
17408849BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,17
17598114BAEcobici,222 - SIMON BOLIVAR,15
17385949BAEcobici,396 - PLAZA ALBERTI,19
17466964BAEcobici,186 - MANZANA 66,13
17578238BAEcobici,334 - CENTRO DE EXPOSICIONES,23
17405159BAEcobici,135 - MARCELO T. DE ALVEAR,11
17437471BAEcobici,147 - Constitución,7
17455204BAEcobici,144 - PUEYRREDÓN,15
17548054BAEcobici,249 - Balbín,10
17639060BAEcobici,112 - 9 de Julio,14
17688262BAEcobici,074 - INSTITUTO LELOIR,9
17430158BAEcobici,187 - Jose Maria Moreno,16
17446503BAEcobici,147 - Constitución,20
17413057BAEcobici,270 - PLAZA DEL ANGEL GRIS,1
17690811BAEcobici,242 - Plazoleta Rafael del Riego,13
17415952BAEcobici,009 - Parque Las Heras,17
17504610BAEcobici,021 - Parque Patricios,19
17695002BAEcobici,396 - PLAZA ALBERTI,18
17442432BAEcobici,012 - Plaza Vicente Lopez,15
17680506BAEcobici,131- HOSPITAL DE CLÍNICAS,17
17507118BAEcobici,069 - Ecuador,22
17431165BAEcobici,118 - MEXICO,17
17503622BAEcobici,189 - POSADAS,18
17502722BAEcobici,112 - 9 de Julio,17
17493877BAEcobici,263 - Plaza Echeverria,18
17453534BAEcobici,276 - PRIMERA JUNTA,12
17383880BAEcobici,050 - Hospital Rivadavia,17
17653979BAEcobici,183 - VIRREY CEVALLOS,16
17397030BAEcobici,263 - Plaza Echeverria,17
17637855BAEcobici,259 - PLAZA CASTELLI,12
17678213BAEcobici,120 - HOSPITAL RAMOS MEJIA,14
17388741BAEcobici,013 - ONCE,23
17539047BAEcobici,061 - Ministerio de Economia,17
17481043BAEcobici,026 - JUANA MANSO I,15
17472385BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,19
17651748BAEcobici,260 - SAN MIGUEL DE GARICOITS,13
17500510BAEcobici,189 - POSADAS,13
17398088BAEcobici,074 - INSTITUTO LELOIR,18
17380861BAEcobici,005 - Plaza Italia,12
17425886BAEcobici,352 - San Jose de Flores,9
17485126BAEcobici,014 - Pacifico,21
17589589BAEcobici,130 - RETIRO II,20
17518312BAEcobici,297 - TRONADOR Y GARCÍA DEL RÍO,20
17534856BAEcobici,205 - SAN MARTIN,10
17468367BAEcobici,124 - UGARTECHE,15
17588507BAEcobici,006 - Parque Lezama,18
17598718BAEcobici,013 - ONCE,16
17442870BAEcobici,071 - CERRITO,16
17533773BAEcobici,276 - PRIMERA JUNTA,8
17695292BAEcobici,091 - Pasco,18
17540455BAEcobici,014 - Pacifico,18
17676648BAEcobici,373 - Jorgelina De Simone,11
17398290BAEcobici,229 - RIGLOS,19
17410158BAEcobici,144 - PUEYRREDÓN,18
17534164BAEcobici,353 - PLAZA VÉLEZ SARSFIELD,9
17506573BAEcobici,344 - UNIVERSIDAD DI TELLA,21
17605981BAEcobici,147 - Constitución,7
17475301BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,1
17419116BAEcobici,390 - De Los Ombues,11
17624767BAEcobici,125 - F.J.Santamaria de Oro,14
17405171BAEcobici,274 - Gavilán,11
17643473BAEcobici,151 - AIME PAINÉ,19
17471232BAEcobici,029 - Parque Centenario,18
17384826BAEcobici,393 - Barrio 31,18
17604114BAEcobici,166 - Cementerio de Recoleta,22
17690364BAEcobici,032 - Catedral,13
17673751BAEcobici,107 - HOSPITAL GARRAHAN,7
17577337BAEcobici,255 - BARRANCAS DE BELGRANO,21
17386478BAEcobici,177 -PLANETARIO,19
17581451BAEcobici,044 - Ecoparque,9
17656450BAEcobici,159 - Fitz Roy & Gorriti,18
17411165BAEcobici,196 - HOSPITAL ARGERICH,20
17625702BAEcobici,039 - Plaza Don Bosco,17
17631011BAEcobici,005 - Plaza Italia,17
17493386BAEcobici,251 - Solar de la Abadía,16
17541618BAEcobici,035 - INGENIERO BUTTY,20
17584170BAEcobici,282 - Tronador,14
17454592BAEcobici,137 - AZOPARDO Y CHILE,14
17547730BAEcobici,092 - Salcedo,10
17444042BAEcobici,379 - PARQUE SARMIENTO II,17
17394502BAEcobici,349 - Plaza Saenz Peña,14
17681265BAEcobici,260 - SAN MIGUEL DE GARICOITS,17
17468811BAEcobici,112 - 9 de Julio,16
17661456BAEcobici,361 - Plaza Don Segundo Sombra,6
17406625BAEcobici,269 - Plaza De La Misericordia,14
17572512BAEcobici,079 - AZUCENA VILLAFLOR,16
17409434BAEcobici,124 - UGARTECHE,18
17459489BAEcobici,216 - EMILIO LAMARCA,20
17503331BAEcobici,161 - Humahuaca,17
17383553BAEcobici,086 - SAAVEDRA,16
17691464BAEcobici,289 - MONTAÑESES,14
17680611BAEcobici,273 - Plazoleta Colombia,17
17422443BAEcobici,079 - AZUCENA VILLAFLOR,21
17497597BAEcobici,223 - GAINZA,8
17605721BAEcobici,394 - Av. La Plata,7
17670766BAEcobici,064 - RIOBAMBA,19
17608125BAEcobici,147 - Constitución,10
17551938BAEcobici,267 - Plaza 25 De Agosto,17
17606998BAEcobici,365 - Venancio Flores,8
17637972BAEcobici,131- HOSPITAL DE CLÍNICAS,13
17597485BAEcobici,273 - Plazoleta Colombia,14
17674538BAEcobici,240 - ECHEVERRIA,8
17499856BAEcobici,347 - CARABOBO,12
17513726BAEcobici,131- HOSPITAL DE CLÍNICAS,15
17581828BAEcobici,041 - PARQUE PATRICIOS II,10
17640653BAEcobici,140 - Las Casas,16
17390392BAEcobici,270 - PLAZA DEL ANGEL GRIS,7
17454346BAEcobici,038 - Plaza Libertad,14
17563392BAEcobici,169 - FACULTAD DE PSICOLOGIA,12
17655673BAEcobici,305 - Plaza Martin Rodriguez,17
17379798BAEcobici,156 - Plaza Alemania,10
17458217BAEcobici,255 - BARRANCAS DE BELGRANO,18
17676532BAEcobici,044 - Ecoparque,11
17402223BAEcobici,188 - Aranguren,6
17444607BAEcobici,100 - Plaza Gurruchaga,18
17663231BAEcobici,061 - Ministerio de Economia,9
17397332BAEcobici,181 - BILLINGHURST Y MANSILLA,18
17528218BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,18
17465246BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,10
17458960BAEcobici,069 - Ecuador,19
17537851BAEcobici,394 - Av. La Plata,16
17399907BAEcobici,366 - VILLA OLÍMPICA,21
17612851BAEcobici,041 - PARQUE PATRICIOS II,17
17520912BAEcobici,151 - AIME PAINÉ,6
17596757BAEcobici,375 - Ciudad Universitaria I,13
17461142BAEcobici,276 - PRIMERA JUNTA,23
17474945BAEcobici,172 - BRASIL,0
17581500BAEcobici,069 - Ecuador,10
17642657BAEcobici,093 - CARLOS CALVO,18
17665492BAEcobici,050 - Hospital Rivadavia,12
17528894BAEcobici,290 - Club Excursionistas,19
17402640BAEcobici,112 - 9 de Julio,7
17404428BAEcobici,023 - Suipacha,9
17435163BAEcobici,003 - ADUANA,22
17452304BAEcobici,132 - CORRIENTES,10
17586915BAEcobici,080 - VALLE,17
17513227BAEcobici,037- Claudia Pía Braudracco,14
17438829BAEcobici,071 - CERRITO,9
17387093BAEcobici,257 - Plaza Francisco Ramirez,20
17446169BAEcobici,006 - Parque Lezama,19
17682136BAEcobici,264 - Plaza Marcos Sastre,18
17457491BAEcobici,194 - PERÓN Y ACUÑA DE FIGUEROA,18
17684154BAEcobici,328 - SARMIENTO II,21
17564695BAEcobici,086 - SAAVEDRA,17
17533160BAEcobici,025 - Plaza Guemes,8
17554618BAEcobici,001 - FACULTAD DE DERECHO,20
17633108BAEcobici,079 - AZUCENA VILLAFLOR,1
17670128BAEcobici,018 - Independencia,18
17692640BAEcobici,029 - Parque Centenario,16
17559779BAEcobici,390 - De Los Ombues,17
17555997BAEcobici,255 - BARRANCAS DE BELGRANO,23
17615557BAEcobici,162 - LARREA Y BARTOLOMÉ MITRE,20
17585252BAEcobici,083 - Paraná,15
17535092BAEcobici,110 - PLAZA CD DE BANFF,11
17586911BAEcobici,084 - TEATRO PICADERO,17
17614475BAEcobici,003 - ADUANA,18
17549574BAEcobici,376 - PASEO DE LA COSTANERA,13
17606414BAEcobici,069 - Ecuador,8
17470701BAEcobici,249 - Balbín,18
17382527BAEcobici,086 - SAAVEDRA,15
17575337BAEcobici,258 - Plaza J.J. Paso,18
17465374BAEcobici,144 - PUEYRREDÓN,10
17643623BAEcobici,292 - PLAZA BOLIVIA,19
17454486BAEcobici,136 - Acevedo,14
17690857BAEcobici,033 - Facultad de Medicina,13
17481930BAEcobici,166 - Cementerio de Recoleta,17
17672820BAEcobici,009 - Parque Las Heras,1
17393808BAEcobici,256 - PLAZA NORUEGA,12
17657294BAEcobici,121 - YATAY,19
17396694BAEcobici,107 - HOSPITAL GARRAHAN,17
17524596BAEcobici,003 - ADUANA,12
17526924BAEcobici,017 - Plaza Almagro,17
17579838BAEcobici,167 - Hipólito Yrigoyen,7
17617478BAEcobici,314 - ALLENDE,1
17610671BAEcobici,045 - Uruguay,14
17555737BAEcobici,065 - Julián Álvarez,23
17393397BAEcobici,370 - Beauchef,11
17520153BAEcobici,108 - Usina del Arte,1
17604096BAEcobici,076 - Ayacucho,22
17413067BAEcobici,373 - Jorgelina De Simone,1
17552698BAEcobici,132 - CORRIENTES,18
17500148BAEcobici,014 - Pacifico,13
17556435BAEcobici,245 - COSTANERA NORTE,1
17425990BAEcobici,001 - FACULTAD DE DERECHO,9
17422211BAEcobici,335 - General Urquiza,21
17652848BAEcobici,071 - CERRITO,14
17388331BAEcobici,066 - Billinghurst,22
17473903BAEcobici,360 - Plaza Ramon Falcon,22
17421556BAEcobici,353 - PLAZA VÉLEZ SARSFIELD,19
17652824BAEcobici,065 - Julián Álvarez,14
17527010BAEcobici,015 - AMENABAR,17
17498642BAEcobici,008 - Congreso,10
17665583BAEcobici,328 - SARMIENTO II,12
17533408BAEcobici,163 - ONCE II,8
17590309BAEcobici,219 - Parque Chacabuco II,21
17651256BAEcobici,012 - Plaza Vicente Lopez,12
17694551BAEcobici,370 - Beauchef,18
17400253BAEcobici,274 - Gavilán,22
17518281BAEcobici,008 - Congreso,20
17520938BAEcobici,066 - Billinghurst,6
17613194BAEcobici,303 - Huaura,17
17687637BAEcobici,016 - Legislatura,8
17390705BAEcobici,172 - BRASIL,7
17403852BAEcobici,331 - CALIFORNIA,9
17675011BAEcobici,043 - PLAZA ALBERDI,8
17593933BAEcobici,259 - PLAZA CASTELLI,8
17490011BAEcobici,128 - PARQUE DEL BAJO,19
17386480BAEcobici,261 - QUINTEROS LIDORO,19
17573381BAEcobici,256 - PLAZA NORUEGA,17
17512840BAEcobici,172 - BRASIL,13
17487885BAEcobici,268 - Plaza Aristóbulo Del Valle,9
17591395BAEcobici,091 - Pasco,23
17576599BAEcobici,146 - Hospital Francés,20
17430069BAEcobici,146 - Hospital Francés,16
17485103BAEcobici,017 - Plaza Almagro,21
17686419BAEcobici,083 - Paraná,6
17677411BAEcobici,113 - Guatemala,12
17631114BAEcobici,274 - Gavilán,17
17497374BAEcobici,203 - Beiro,8
17433769BAEcobici,379 - PARQUE SARMIENTO II,20
17546237BAEcobici,218 - Campana,8
17466935BAEcobici,012 - Plaza Vicente Lopez,13
17562029BAEcobici,341 - COMUNA 4,2
17441959BAEcobici,151 - AIME PAINÉ,14
17592443BAEcobici,253 - Plaza Colegiales,6
17544822BAEcobici,133 - BEIRO Y SEGUROLA,3
17422506BAEcobici,394 - Av. La Plata,22
17613437BAEcobici,255 - BARRANCAS DE BELGRANO,17
17532401BAEcobici,276 - PRIMERA JUNTA,6
17687527BAEcobici,029 - Parque Centenario,8
17566359BAEcobici,033 - Facultad de Medicina,0
17620337BAEcobici,120 - HOSPITAL RAMOS MEJIA,15
17537092BAEcobici,391 - Plaza República de Ecuador,14
17658706BAEcobici,009 - Parque Las Heras,20
17637498BAEcobici,121 - YATAY,12
17463696BAEcobici,274 - Gavilán,8
17503885BAEcobici,352 - San Jose de Flores,18
17692655BAEcobici,388 - Plaza Jose C Paz,16
17684046BAEcobici,044 - Ecoparque,20
17472515BAEcobici,345 - Plaza Mafalda,20
17553417BAEcobici,014 - Pacifico,18
17416111BAEcobici,079 - AZUCENA VILLAFLOR,18
17480811BAEcobici,231 - Margariños Cervantes,15
17607984BAEcobici,079 - AZUCENA VILLAFLOR,10
17408692BAEcobici,197 - PLAZA CIUDAD DE UDINE,17
17559987BAEcobici,116 - HOSPITAL ALEMÁN,18
17459962BAEcobici,274 - Gavilán,20
17641254BAEcobici,116 - HOSPITAL ALEMÁN,17
17585093BAEcobici,231 - Margariños Cervantes,15
17595672BAEcobici,002 - Retiro I,12
17591033BAEcobici,172 - BRASIL,22
17445974BAEcobici,131- HOSPITAL DE CLÍNICAS,19
17642196BAEcobici,163 - ONCE II,17
17528787BAEcobici,262 - Holmberg,19
17686700BAEcobici,147 - Constitución,7
17669556BAEcobici,104 - Federico Lacroze,17
17605342BAEcobici,147 - Constitución,5
17690640BAEcobici,071 - CERRITO,13
17684284BAEcobici,065 - Julián Álvarez,21
17428531BAEcobici,051 - TUCUMAN,14
17498783BAEcobici,382 - MERCADO DE HACIENDA MATADEROS,10
17615911BAEcobici,215 - HOSPITAL ALVAREZ,20
17511630BAEcobici,144 - PUEYRREDÓN,11
17640466BAEcobici,325 - MEDRANO,16
17540753BAEcobici,183 - VIRREY CEVALLOS,19
17427851BAEcobici,056 - Plaza Palermo Viejo,13
17492985BAEcobici,138 - Hospital Britanico,14
17659254BAEcobici,331 - CALIFORNIA,21
17625504BAEcobici,001 - FACULTAD DE DERECHO,16
17380409BAEcobici,191 - Rivadavia y 9 de Julio,11
17620648BAEcobici,325 - MEDRANO,16
17667303BAEcobici,255 - BARRANCAS DE BELGRANO,15
17473956BAEcobici,190 - JUNCAL,22
17487586BAEcobici,315 - BEIRO Y SAN MARTÍN,8
17386097BAEcobici,002 - Retiro I,19
17391015BAEcobici,331 - CALIFORNIA,8
17548255BAEcobici,352 - San Jose de Flores,11
17642307BAEcobici,063 - Reconquista,18
17438874BAEcobici,348 - Villa del Parque,9
17608544BAEcobici,222 - SIMON BOLIVAR,11
17429125BAEcobici,144 - PUEYRREDÓN,15
17504955BAEcobici,137 - AZOPARDO Y CHILE,19
17483395BAEcobici,163 - ONCE II,18
17437277BAEcobici,268 - Plaza Aristóbulo Del Valle,7
17610609BAEcobici,121 - YATAY,14
17562215BAEcobici,113 - Guatemala,4
17631550BAEcobici,189 - POSADAS,18
17510342BAEcobici,079 - AZUCENA VILLAFLOR,8
17543730BAEcobici,243 - PLAZOLETA CELEDONIO FLORES,23
17532508BAEcobici,322 - MARTÍ Y DIRECTORIO,6
17481994BAEcobici,292 - PLAZA BOLIVIA,17
17671969BAEcobici,151 - AIME PAINÉ,22
17649066BAEcobici,030 - Peña,8
17411557BAEcobici,054 - Acuña de Figueroa,21
17581641BAEcobici,257 - Plaza Francisco Ramirez,10
17556387BAEcobici,335 - General Urquiza,1
17533709BAEcobici,260 - SAN MIGUEL DE GARICOITS,8
17555243BAEcobici,292 - PLAZA BOLIVIA,21
17386581BAEcobici,004 - Plaza Roma,19
17425359BAEcobici,094 - GÚZMAN,8
17514181BAEcobici,032 - Catedral,15
17433559BAEcobici,065 - Julián Álvarez,20
17633787BAEcobici,394 - Av. La Plata,6
17421650BAEcobici,074 - INSTITUTO LELOIR,19
17679973BAEcobici,016 - Legislatura,16
17504599BAEcobici,133 - BEIRO Y SEGUROLA,19
17579023BAEcobici,225 - HOSPITAL TORNU,6
17433632BAEcobici,269 - Plaza De La Misericordia,20
17534805BAEcobici,066 - Billinghurst,10
17563975BAEcobici,261 - QUINTEROS LIDORO,15
17602050BAEcobici,177 -PLANETARIO,19
17431043BAEcobici,292 - PLAZA BOLIVIA,17
17678041BAEcobici,311 - SEC. DE INNOVACION Y TRANSFORMACIÓN,13
17625849BAEcobici,223 - GAINZA,17
17555629BAEcobici,227 -Club Ciudad de Buenos Aires,22
17526349BAEcobici,158 - VILLARROEL,16
17674612BAEcobici,083 - Paraná,8
17598706BAEcobici,314 - ALLENDE,16
17385254BAEcobici,029 - Parque Centenario,18
17660771BAEcobici,099 - Malabia,2
17560202BAEcobici,390 - De Los Ombues,18
17692675BAEcobici,152 - JULIETA LANTERI,16
17678467BAEcobici,391 - Plaza República de Ecuador,14
17500754BAEcobici,144 - PUEYRREDÓN,14
17465156BAEcobici,272 - Plaza Bruno Giordano,10
17695981BAEcobici,325 - MEDRANO,19
17526853BAEcobici,059 - Coronel Diaz,17
17444269BAEcobici,297 - TRONADOR Y GARCÍA DEL RÍO,17
17464825BAEcobici,152 - JULIETA LANTERI,9
17450638BAEcobici,085 - AGUERO,7
17470555BAEcobici,124 - UGARTECHE,18
17536686BAEcobici,285 - ESPINOSA,13
17399545BAEcobici,261 - QUINTEROS LIDORO,21
17609879BAEcobici,084 - TEATRO PICADERO,13
17542104BAEcobici,091 - Pasco,20
17640959BAEcobici,061 - Ministerio de Economia,17
17631903BAEcobici,152 - JULIETA LANTERI,19
